iter kd skd kf skf gamma sgamma sigma_error1 sigma_error2 sigma_error3 sigma_error4 L
8.900000000000000000e+01 5.166572987008583289e-04 7.489948143427252296e-05 4.764218774531259166e-05 2.380448798987565340e-06 6.770440899000901573e-05 4.166035613487305594e-06 7.456820139416931781e+00 9.080934535703207189e+00 7.418816992674836186e+00 7.111267936818900459e+00 -1.705030791059853073e+03
9.000000000000000000e+01 5.288655686535721464e-04 8.210884113158354051e-05 4.700280640878894887e-05 2.594172723843960679e-06 6.729985112992758502e-05 4.059907498486039118e-06 7.249450364703307947e+00 8.989005691221853667e+00 6.950316676802973603e+00 6.872326947041877965e+00 -1.704804176450258183e+03
9.100000000000000000e+01 4.645017064336529793e-04 8.947250523120672447e-05 4.824229570841944461e-05 2.572504701702422340e-06 6.243100801201745373e-05 4.004072664250401007e-06 7.244510911067761683e+00 8.969887769647824527e+00 6.950268475229132825e+00 7.003894732359686515e+00 -1.705799052937502211e+03
9.200000000000000000e+01 4.696334163624443130e-04 9.265587815330635134e-05 4.571630656829358565e-05 2.587034698859007711e-06 6.637107345955689714e-05 3.977876550469470890e-06 7.390365605968900020e+00 8.858653486841999936e+00 6.747106866312107876e+00 6.874767682770481336e+00 -1.704773529299707207e+03
9.300000000000000000e+01 4.881806922593875139e-04 9.446984960947051111e-05 4.511831811310035946e-05 2.528636288563585810e-06 6.474409948593785478e-05 3.660635742560736235e-06 7.553644905501266216e+00 8.609353423794237514e+00 7.173066626048875349e+00 7.232157696110673051e+00 -1.704619657192786690e+03
9.400000000000000000e+01 5.086682876620425044e-04 9.036867152357275039e-05 4.735923092042407045e-05 2.313818356524002395e-06 7.053990469926356671e-05 3.723908685873470638e-06 7.131111503231159610e+00 8.926940258126867533e+00 7.233141453065188742e+00 7.513034560086959246e+00 -1.704468842303286692e+03
9.500000000000000000e+01 5.086856625984716813e-04 9.957432984878013130e-05 4.549721407104107376e-05 2.276053682569564454e-06 7.122856843404313837e-05 3.817308047603276278e-06 6.762258668551213603e+00 8.697064685326170164e+00 6.755655396709340010e+00 7.145000273066027141e+00 -1.706113595838468655e+03
9.600000000000000000e+01 4.917534473157366900e-04 9.682079054778707514e-05 4.599591724041120422e-05 2.420161692266355106e-06 6.824225336805364421e-05 3.625354219078193952e-06 7.001946681348120372e+00 8.938758782644972811e+00 7.158720712867557623e+00 7.368641260565726547e+00 -1.704003424267858918e+03
9.700000000000000000e+01 5.382192179180673173e-04 9.441926277921333850e-05 4.644154146321439856e-05 2.411912935824792994e-06 6.971404859695029305e-05 3.644386970783678011e-06 7.247455837179796134e+00 8.250110632748304695e+00 7.125070886634582656e+00 7.127281572682250932e+00 -1.704283021842202288e+03
9.800000000000000000e+01 5.941427028042824132e-04 9.668267629408965242e-05 4.458959799040398947e-05 2.376632573017284273e-06 6.805504196186654251e-05 3.553823544319236587e-06 7.289246238557816504e+00 8.462212021943651408e+00 7.021147030626958774e+00 7.022133465332468738e+00 -1.703005339610045439e+03
9.900000000000000000e+01 6.476396894652527774e-04 8.900323835965262803e-05 4.586298490332053706e-05 2.434630002217803237e-06 6.803776999757196883e-05 3.641582273949238869e-06 7.069283257780250906e+00 9.056611224886765399e+00 6.636296285439994058e+00 6.535444654946303444e+00 -1.704400224101056438e+03
1.000000000000000000e+02 6.912935502355847936e-04 8.817944561463510048e-05 4.765475518974790281e-05 2.311596394535931585e-06 6.992164946270134826e-05 3.460322944593893701e-06 6.913506612005832608e+00 8.500241582898917514e+00 6.827496012249933521e+00 6.484284275086871219e+00 -1.703451798247465376e+03
1.010000000000000000e+02 7.100491466856157256e-04 9.376034822423247284e-05 4.507041050238925638e-05 2.261343969280513168e-06 6.752856693284121632e-05 3.424084761039275282e-06 7.342874437314162783e+00 7.787868246696772800e+00 7.237882202220609074e+00 6.661697819896156503e+00 -1.702744910437681483e+03
1.020000000000000000e+02 7.042768376217967835e-04 9.767897357705532778e-05 4.569408010366771741e-05 2.426404526723028888e-06 6.632040781877862709e-05 3.480345834547529279e-06 7.105828971875925326e+00 7.999122518449282460e+00 7.587627437888516901e+00 6.874370972649564315e+00 -1.703092439673253011e+03
1.030000000000000000e+02 6.182560394268007704e-04 1.022370070476003273e-04 4.448822206978916437e-05 2.474394268692900838e-06 6.558801806916399971e-05 3.532542233800258358e-06 7.665228362460954514e+00 8.008425105059425064e+00 7.098507237266586500e+00 6.971622073846427625e+00 -1.703831187553399332e+03
1.040000000000000000e+02 6.393811956448738464e-04 1.121276951894419885e-04 4.550471816517081565e-05 2.435625496926549197e-06 6.655884390544226719e-05 3.475008673585973783e-06 7.655963805634513619e+00 7.620751176300997187e+00 7.560358858719764541e+00 7.369339630130905761e+00 -1.703377056622766304e+03
1.050000000000000000e+02 6.664692019451005532e-04 1.081651707785760870e-04 4.401910942202794336e-05 2.363484441403141627e-06 6.364987976808028571e-05 3.788800359273421571e-06 7.368427625394382119e+00 7.704595278406088710e+00 7.316770548057780488e+00 7.391161071172544617e+00 -1.702788668267239700e+03
1.060000000000000000e+02 6.903036978608022073e-04 1.001146536115193024e-04 4.184019313604730187e-05 2.199356480697128615e-06 6.144867356300751907e-05 3.486203424983256917e-06 7.221746018760739183e+00 8.236409940277621189e+00 7.588182195054022472e+00 8.035596409210787883e+00 -1.703833581351445901e+03
1.070000000000000000e+02 7.125242393386594297e-04 1.017206973512786055e-04 4.016588256905313103e-05 2.079123678366207759e-06 5.951377764188188225e-05 3.752386232023514365e-06 7.607655117242694054e+00 7.707628710188552112e+00 7.628310491470773336e+00 8.076890787302355434e+00 -1.705025775613073620e+03
1.080000000000000000e+02 7.975223407770598355e-04 9.836154476094623471e-05 3.935540866552453504e-05 2.152954847282932482e-06 5.900119915002078095e-05 3.835160538083168403e-06 7.413841991802888387e+00 8.146112938206805154e+00 7.926049766800679741e+00 8.237332129990267759e+00 -1.705968573116889957e+03
1.090000000000000000e+02 7.833678446032446389e-04 9.911279168428248452e-05 4.170454668084542800e-05 2.227085566792549434e-06 5.931370811369730996e-05 3.769408184517838151e-06 7.578087681324037206e+00 7.826196553315555526e+00 7.990332063713000643e+00 7.679407517212815115e+00 -1.705492896969961521e+03
1.100000000000000000e+02 7.181425795454820897e-04 1.001380617319536375e-04 4.154595628866326304e-05 2.351347580095658876e-06 6.244950362025426219e-05 3.527517940264459743e-06 7.513266012149763640e+00 7.491935660906975158e+00 7.509830936527165157e+00 7.608720857113834057e+00 -1.703544979800221199e+03
1.110000000000000000e+02 7.918991922459082001e-04 9.825575468021900661e-05 4.102841765291829991e-05 2.373655621490493577e-06 5.965239617635614312e-05 3.221811243173695148e-06 6.967079591500930924e+00 7.757525240379777642e+00 7.302724425036356770e+00 7.568943319425300409e+00 -1.702358519553587257e+03
1.120000000000000000e+02 8.646234908487387353e-04 8.947632316972692248e-05 3.890702442074777127e-05 2.421191300399449721e-06 5.930753441735187010e-05 3.312780608260597975e-06 7.088913933219850527e+00 7.999831135203292476e+00 7.741895826105316125e+00 7.441792472322060981e+00 -1.702400699207954858e+03
1.130000000000000000e+02 8.729532254693059745e-04 7.979671868592071832e-05 3.645447733575006902e-05 2.339305294803477378e-06 5.925193342807655810e-05 3.286575797402140948e-06 7.606246499841961217e+00 7.656904851204005880e+00 8.214702669119242628e+00 6.894526638783371020e+00 -1.703965442150818490e+03
1.140000000000000000e+02 7.986349086272396354e-04 8.235500423804079269e-05 3.955771027590905271e-05 2.258584185841236257e-06 5.633035297718363277e-05 3.315269300736812218e-06 7.263181361503622036e+00 7.564151137760888766e+00 8.151000961146619872e+00 6.600202630928521330e+00 -1.705547943267161600e+03
1.150000000000000000e+02 7.564136378664913394e-04 8.100059298626510241e-05 3.909902629358002438e-05 2.177935802032539616e-06 5.669284781099806058e-05 3.421437319990234805e-06 7.608408984794036378e+00 7.707349789831566156e+00 7.713084726137386937e+00 6.667327245841621064e+00 -1.704818854169429869e+03
1.160000000000000000e+02 8.096740059527110078e-04 8.633470267348271744e-05 4.035175306402292457e-05 2.052936376069145518e-06 6.085050887479701839e-05 3.483369603893604439e-06 7.521978419926759862e+00 8.162471226492936438e+00 7.522431001159771036e+00 6.674164658485178592e+00 -1.703360361205449180e+03
1.170000000000000000e+02 8.778134150015611849e-04 9.402193033388180445e-05 4.041038708715523114e-05 2.088035363998767269e-06 5.994392493188449930e-05 3.327959366779495972e-06 7.571889027965153396e+00 8.191001864721361159e+00 7.560312118997778441e+00 6.660159777195555186e+00 -1.702815948794343058e+03
1.180000000000000000e+02 9.313940397740225023e-04 9.544491401511628198e-05 3.854528841141738614e-05 2.140385301362650610e-06 5.999441127459435906e-05 3.140917510864143500e-06 7.894442274732418774e+00 7.470891114792199694e+00 7.714017576382925512e+00 6.314068483034289692e+00 -1.703515439212978436e+03
1.190000000000000000e+02 8.914770030521224683e-04 9.181708142248749143e-05 3.769302181843625155e-05 2.188826155627713904e-06 5.958475214018345929e-05 3.057632247760495339e-06 7.740493505958271570e+00 7.721255343247240610e+00 7.080271462090345302e+00 6.475543494419997437e+00 -1.702799307443490534e+03
1.200000000000000000e+02 8.874438425693978449e-04 8.924078844849610032e-05 3.675959494174311950e-05 2.255997933044570977e-06 5.526866899203489191e-05 2.934955434591770435e-06 7.534714313789980800e+00 8.040750628843571945e+00 7.118967835808297728e+00 6.610847383367086216e+00 -1.702716796821455318e+03
1.210000000000000000e+02 8.494586928292615019e-04 8.130447667336086412e-05 3.845428264021253257e-05 2.223764293482643778e-06 5.954929637611033498e-05 2.702332115427816940e-06 7.756255948781925369e+00 8.231631808652528193e+00 6.824318854538861778e+00 6.527529980738046689e+00 -1.702671771122710879e+03
1.220000000000000000e+02 8.208859277260258146e-04 8.497794590941852447e-05 4.033866657413943751e-05 2.204418164869102655e-06 6.168200954093931070e-05 2.903083134121784504e-06 7.678071718896277709e+00 8.834648268885301192e+00 7.094728732955982053e+00 6.814931342543816939e+00 -1.702381004831715700e+03
1.230000000000000000e+02 8.232074983171224370e-04 8.532336511965953258e-05 3.994746595608667151e-05 2.209985636242098961e-06 6.150947116777418606e-05 2.976718988985952357e-06 7.486054440611456862e+00 8.367328831749944129e+00 7.052691533258808931e+00 6.893820531406263719e+00 -1.701847007744560642e+03
1.240000000000000000e+02 8.138947276633987310e-04 9.435053445708273289e-05 3.928036127447961457e-05 2.125572232286974436e-06 6.002857590394045074e-05 2.974868737730601579e-06 7.980580865938654789e+00 7.994344829984769696e+00 6.809721915862837704e+00 7.231185904534912723e+00 -1.702260312739653955e+03
1.250000000000000000e+02 8.468513281865957653e-04 1.006750512614793490e-04 3.850937739331236772e-05 2.242317246666193735e-06 5.846382586826840468e-05 3.038832200430680619e-06 7.528078338018408644e+00 7.949412145417401376e+00 7.162448695320575709e+00 7.522051420612631212e+00 -1.701397572596164082e+03
1.260000000000000000e+02 8.204252519859032327e-04 1.031696566200535645e-04 3.679201620147321027e-05 2.181106165473473616e-06 6.201946695181665390e-05 3.172577476044190927e-06 7.265951900269011610e+00 8.656027133754337299e+00 7.218482716233348917e+00 7.113301803730768924e+00 -1.704191783797324206e+03
1.270000000000000000e+02 8.583765928177230749e-04 1.120598483380632146e-04 3.808257347499418243e-05 2.246037226105988289e-06 5.833742922091458252e-05 2.783652533548139371e-06 7.138018162698668512e+00 8.680269153508451296e+00 7.093781126846812057e+00 6.940586339010665462e+00 -1.705680480652049027e+03
1.280000000000000000e+02 8.186603880253522179e-04 1.110823128919995190e-04 3.798188478743393294e-05 2.119624622339325377e-06 6.064935658312073911e-05 2.687149186833118720e-06 7.098797396431806739e+00 8.986148642237807849e+00 7.186298377889311695e+00 6.473142034486333074e+00 -1.703255524387216610e+03
1.290000000000000000e+02 8.206418109248928743e-04 1.056021330603419293e-04 3.703159522229390295e-05 2.139506469122364578e-06 5.572788160241852625e-05 2.679402636832188646e-06 7.504656845333772530e+00 8.545696019261878718e+00 6.766991757679336139e+00 6.528448375348185451e+00 -1.701078267951070075e+03
1.300000000000000000e+02 7.581841504857841701e-04 1.091691526607187809e-04 3.647791634101987823e-05 2.138398883515484355e-06 5.649024656132177745e-05 2.695013350838154737e-06 7.407062368010750575e+00 9.452114641159555575e+00 7.009373991306031115e+00 6.545292213602052378e+00 -1.701814555939685761e+03
1.310000000000000000e+02 7.496627892197676698e-04 1.130334859270833208e-04 3.590430660694944506e-05 2.161187536370609790e-06 5.810052127615353165e-05 2.617941480766430639e-06 7.216569907242572413e+00 9.150591585916831860e+00 6.579035369725728444e+00 6.458935104768883662e+00 -1.702817219519309447e+03
1.320000000000000000e+02 7.450181080577482568e-04 1.173221686308206237e-04 3.553025469204839661e-05 2.161141204964601029e-06 5.722658335304170484e-05 2.654509417129919099e-06 6.673267081841871118e+00 9.095050221307069194e+00 6.807367150878883777e+00 7.053559746841692402e+00 -1.701545777846746205e+03
1.330000000000000000e+02 6.951872667418726188e-04 1.188504867138193420e-04 3.784439254608087174e-05 2.130142334536476560e-06 5.822442622086337568e-05 2.673634657116335686e-06 6.775629116586290301e+00 8.057741860418136781e+00 7.145450582994921973e+00 6.594841673045414687e+00 -1.703702721879909859e+03
1.340000000000000000e+02 7.050327199137709257e-04 1.146752130639964410e-04 3.601238554725534266e-05 2.234886804942997515e-06 5.594531075769142397e-05 2.912243782577581223e-06 7.080794739600656307e+00 7.548680361869914535e+00 6.794815327366395152e+00 6.690066688139422624e+00 -1.703106561082336157e+03
1.350000000000000000e+02 6.752407978313778062e-04 1.193367173646838337e-04 3.376210060107786247e-05 2.341919649450324213e-06 5.416528164048109261e-05 2.924976616769707982e-06 7.279875217412120847e+00 7.535564547184569584e+00 7.042868721041415370e+00 6.614099500714809565e+00 -1.702160215764448367e+03
1.360000000000000000e+02 7.543900911164965828e-04 1.282915760913493704e-04 3.169181306886419461e-05 2.303900055006712278e-06 5.382911161549468806e-05 2.799425359569338298e-06 7.062071982106392198e+00 7.700026931015359288e+00 6.861657446119064474e+00 7.228854845788602823e+00 -1.701817855529177450e+03
1.370000000000000000e+02 7.836384256215577675e-04 1.343324663757990102e-04 3.269389254513849246e-05 2.280249794969188010e-06 5.410838759415408279e-05 2.777081410526914807e-06 6.640509608998111268e+00 7.430079621721513483e+00 7.344503153332594181e+00 7.316196614180875635e+00 -1.706855500442123684e+03
1.380000000000000000e+02 7.152260490406331123e-04 1.252653235345441000e-04 3.291077644448391813e-05 2.414854533827753293e-06 5.870668358789772335e-05 2.753582161458393659e-06 7.210438692686913065e+00 7.262849830469213508e+00 7.776658126347912869e+00 7.435812997467349916e+00 -1.708493051281947828e+03
1.390000000000000000e+02 7.692129170024508819e-04 1.302001395758246058e-04 3.306754141648530083e-05 2.266741659363768745e-06 5.644977951403687085e-05 2.732994514296949137e-06 7.310080702694719434e+00 7.178632433280624170e+00 7.567600073563934160e+00 7.019383718904536273e+00 -1.703247527201408275e+03
1.400000000000000000e+02 7.799759467245681241e-04 1.295759763810433094e-04 3.279813409533824733e-05 2.229555782288914163e-06 5.672905672597941486e-05 2.745359501710449259e-06 7.121866451759065519e+00 6.899401552677287164e+00 7.490079532421630937e+00 7.134744108426608555e+00 -1.703308132551754170e+03
1.410000000000000000e+02 7.335264747237791368e-04 1.297692035488621836e-04 3.685498915813426339e-05 2.294569835663971733e-06 5.701612059183046430e-05 2.798026772647889849e-06 6.741109148668869899e+00 6.825197440717602149e+00 6.979536135483650483e+00 7.025636856883704873e+00 -1.703250219611789817e+03
1.420000000000000000e+02 7.317890641565318087e-04 1.288822909101019197e-04 3.861354700734102527e-05 2.319121541872093325e-06 5.652276151734171041e-05 2.857009181006150814e-06 6.832216582925933146e+00 6.844851798204868665e+00 6.831094597865305929e+00 7.260554463373593670e+00 -1.704104733786929273e+03
1.430000000000000000e+02 6.912193286064809714e-04 1.191108814571838036e-04 3.599288152462267007e-05 2.347032230144159458e-06 5.385539145220285862e-05 2.939233613158133024e-06 6.240583392160920617e+00 7.255580003323033544e+00 6.900177124239429638e+00 7.330659621685700955e+00 -1.704891661659329884e+03
1.440000000000000000e+02 6.556167981662193488e-04 1.141521514873591430e-04 3.447329563978562209e-05 2.284170739094536850e-06 5.207605750178139983e-05 2.719489270826722586e-06 6.608746719247852397e+00 7.681964835465765695e+00 7.264367464454939416e+00 7.275313568688258847e+00 -1.704409430145112765e+03
1.450000000000000000e+02 6.597795932205455889e-04 1.113222065627986608e-04 3.516529613690608702e-05 2.069190119010190518e-06 5.619823317771518003e-05 2.625660204814484191e-06 6.301069265155966548e+00 8.061897654225090193e+00 7.851073813394079615e+00 6.936830506032516830e+00 -1.704677100263495504e+03
1.460000000000000000e+02 6.445186904696767255e-04 1.097069716365158974e-04 3.662395133959496962e-05 1.856562759036884949e-06 5.725597906451255467e-05 2.589155043665511030e-06 6.239916864324055013e+00 8.526349450378473804e+00 7.515939301554253937e+00 6.969764327138564752e+00 -1.706615109241149867e+03
1.470000000000000000e+02 5.786365867105911290e-04 1.154012827631845323e-04 3.711271900716484154e-05 1.889010224533500172e-06 5.595756383096796435e-05 2.565329703508076293e-06 6.396678246421505953e+00 8.207483480256795971e+00 7.581080496072639008e+00 7.212253568335451170e+00 -1.707551830923204307e+03
1.480000000000000000e+02 5.920695073763486979e-04 1.161764387151160955e-04 3.854083426637942242e-05 1.772863981078594172e-06 5.967848062176679132e-05 2.435506207112251328e-06 6.178508165730566937e+00 7.553676239089619493e+00 7.484036516865685940e+00 6.936444829901197373e+00 -1.704255261406879072e+03
1.490000000000000000e+02 6.062730023854538686e-04 1.180531634645987121e-04 3.872478753509261712e-05 1.979841978000025941e-06 6.264809368173865020e-05 2.540927333712219649e-06 6.333554479720856278e+00 7.790138357116739520e+00 8.177714183784393853e+00 7.349385020717556394e+00 -1.707624076391276958e+03
